is_scam,cleaned_stipend_monthly,has_website,has_email,skills_count,title_word_count,desc_char_length,numeric_openings,is_bulk_hiring,is_wfh_short_duration,company_name_word_count,link_count_desc,contact_count_desc,all_caps_ratio_desc,keyword_count,stipend_to_skills_ratio,text_density_index,low_skills_high_urgency,is_anonymous_recruiter,readability_score,fraud_phrase_score,urgency_score,contact_risk_score,skill_richness_score,readability_score,word_count,sentence_count,average_word_length,unique_word_count,lexical_diversity
0,5000.0,1,0,1,4,468,1,0,0,6,0,0,0.0335917312661498,0,2500.0,0.0085287846481876,0,0,21.745625000000015,0,0,0,0.2,21.745625000000015,61,7,6.344262295081967,47,0.7704918032786885
0,14000.0,1,0,5,4,404,0,0,0,2,0,0,0.0180722891566265,0,2333.333333333333,0.0098765432098765,0,0,23.932500000000037,6,0,8,1.0,23.932500000000037,56,4,5.928571428571429,48,0.8571428571428571
0,22500.0,1,0,5,5,532,1,0,0,4,0,0,0.0136986301369863,0,3750.0,0.0093808630393996,0,0,13.70163043478263,0,0,0,0.8333333333333334,13.70163043478263,67,6,6.537313432835821,55,0.8208955223880597
0,13500.0,1,0,5,3,357,0,0,0,2,0,0,0.0203389830508474,0,2250.0,0.0083798882681564,0,0,31.277500000000003,0,0,0,1.25,31.277500000000003,47,6,6.276595744680851,40,0.851063829787234
0,12500.0,1,0,8,3,2835,0,0,0,3,0,0,0.0399141630901287,0,1388.888888888889,0.0010578279266572,0,0,24.07990662139221,0,0,0,2.0,24.07990662139221,389,31,5.989717223650386,222,0.570694087403599
0,7500.0,1,0,2,4,483,2,0,0,6,0,0,0.0358974358974358,0,2500.0,0.0082644628099173,0,0,29.134375000000038,0,0,0,0.4,29.134375000000038,64,8,6.09375,53,0.828125
0,4500.0,0,0,8,4,1134,3,0,0,1,0,0,0.0464864864864864,0,500.0,0.0035242290748898,0,1,33.89725170782975,0,1,0,1.6,33.89725170782975,170,11,5.441176470588236,105,0.6176470588235294
0,6000.0,1,0,3,4,323,1,0,0,1,0,0,0.0410447761194029,0,1500.0,0.0123456790123456,0,0,-5.086666666666645,6,0,8,0.6,-5.086666666666645,38,6,7.052631578947368,28,0.7368421052631579
0,8500.0,0,0,1,5,273,2,0,0,4,0,0,0.0311111111111111,0,4250.0,0.0182481751824817,0,1,14.400000000000034,0,0,0,0.1666666666666666,14.400000000000034,36,4,6.25,32,0.8888888888888888
0,6500.0,0,0,1,5,429,2,0,0,6,0,0,0.0594900849858356,0,3250.0,0.0116279069767441,0,1,-0.5786923076923074,0,0,0,0.1666666666666666,-0.5786923076923074,51,5,6.921568627450981,44,0.8627450980392157
0,17500.0,1,0,1,3,591,1,0,0,4,0,0,0.0290456431535269,0,8750.0,0.0050675675675675,0,0,9.068815789473687,0,0,0,0.25,9.068815789473687,73,8,6.602739726027397,58,0.7945205479452054
0,27500.0,1,0,8,5,750,1,0,0,4,0,0,0.0505709624796084,0,3055.555555555556,0.0066577896138482,0,0,16.178725490196086,0,0,0,1.3333333333333333,16.178725490196086,101,9,6.069306930693069,73,0.7227722772277227
0,13500.0,1,0,3,5,140,3,0,0,2,0,0,0.0350877192982456,0,3375.0,0.0354609929078014,0,0,-18.19999999999996,0,0,0,0.5,-18.19999999999996,17,3,6.705882352941177,14,0.8235294117647058
0,5750.0,0,0,3,4,370,1,0,0,1,0,0,0.0396039603960396,0,1437.5,0.0107816711590296,0,1,15.553500000000014,0,0,0,0.6,15.553500000000014,48,5,6.3125,44,0.9166666666666666
0,5450.0,1,0,4,4,459,2,0,0,3,0,0,0.0389610389610389,0,1090.0,0.008695652173913,0,0,8.253473684210519,0,0,0,0.8,8.253473684210519,59,5,6.52542372881356,48,0.8135593220338984
0,4000.0,1,0,4,3,455,0,0,0,1,0,0,0.0213333333333333,0,800.0,0.006578947368421,0,0,14.63988729508199,0,0,0,1.0,14.63988729508199,57,8,6.578947368421052,45,0.7894736842105263
0,3500.0,1,0,1,3,127,3,0,0,4,0,0,0.0485436893203883,0,1750.0,0.0234375,0,0,-6.919999999999988,0,0,0,0.25,-6.919999999999988,15,3,6.866666666666666,14,0.9333333333333332
0,13500.0,1,0,11,8,1065,0,0,0,2,0,0,0.0278422273781902,0,1125.0,0.0075046904315197,0,0,36.46583333333336,0,1,0,1.2222222222222223,36.46583333333336,156,12,5.5256410256410255,109,0.6987179487179487
